"GEOID","GEONAME","PROFLN","TITLE","GENDER","OCC_CODE","OCC_DESCRIPTION","TOTAL","HISP_LAT","WHITE","BLACK","AM_ID","ASIAN","HI_PI","OTHER","PCT_HISP_LAT","PCT_WHITE","PCT_BLACKT","PCT_AM_ID","PCT_ASIAN","PCT_HI_PI","PCT_OTHER"
"05000US05143","Washington County, Arkansas",5,"Number","Women","0","Total, all occupations",50350,7115,37825,1430,605,1115,965,1295,14.13,75.12,2.84,1.2,2.21,1.92,2.57
"05000US05145","White County, Arkansas",1,"Number","Total","0","Total, all occupations",27930,1220,24685,1030,150,250,20,575,4.37,88.38,3.69,0.54,0.9,0.07,2.06
"05000US05145","White County, Arkansas",3,"Number","Men","0","Total, all occupations",14140,710,12335,420,105,190,20,360,5.02,87.23,2.97,0.74,1.34,0.14,2.55
"05000US05145","White County, Arkansas",5,"Number","Women","0","Total, all occupations",13795,510,12355,610,45,60,0,215,3.7,89.56,4.42,0.33,0.43,0,1.56
"05000US06001","Alameda County, California",1,"Number","Total","0","Total, all occupations",740935,169075,280310,69780,1930,185930,5385,28530,22.82,37.83,9.42,0.26,25.09,0.73,3.85
"05000US06001","Alameda County, California",3,"Number","Men","0","Total, all occupations",400825,100005,155735,33165,985,93415,2890,14635,24.95,38.85,8.27,0.25,23.31,0.72,3.65
"05000US06001","Alameda County, California",5,"Number","Women","0","Total, all occupations",340105,69070,124575,36615,945,92515,2490,13895,20.31,36.63,10.77,0.28,27.2,0.73,4.09
"05000US06007","Butte County, California",1,"Number","Total","0","Total, all occupations",91615,15360,66990,1230,825,4060,180,2975,16.77,73.12,1.34,0.9,4.43,0.2,3.25
"05000US06007","Butte County, California",3,"Number","Men","0","Total, all occupations",47340,8705,33565,695,440,2420,105,1405,18.39,70.9,1.47,0.93,5.11,0.22,2.97
"05000US06007","Butte County, California",5,"Number","Women","0","Total, all occupations",44275,6655,33425,535,385,1640,75,1565,15.03,75.49,1.21,0.87,3.7,0.17,3.53
"05000US06013","Contra Costa County, California",1,"Number","Total","0","Total, all occupations",395310,95945,189340,27740,855,63610,1810,16005,24.27,47.9,7.02,0.22,16.09,0.46,4.05
"05000US06013","Contra Costa County, California",3,"Number","Men","0","Total, all occupations",199245,52795,94400,12480,275,30585,820,7895,26.5,47.38,6.26,0.14,15.35,0.41,3.96
"05000US06013","Contra Costa County, California",5,"Number","Women","0","Total, all occupations",196065,43155,94940,15260,580,33025,995,8110,22.01,48.42,7.78,0.3,16.84,0.51,4.14
"05000US06017","El Dorado County, California",1,"Number","Total","0","Total, all occupations",59300,8590,44950,850,350,2650,165,1745,14.49,75.8,1.43,0.59,4.47,0.28,2.94
"05000US06017","El Dorado County, California",3,"Number","Men","0","Total, all occupations",29945,4815,22175,450,270,1300,50,885,16.08,74.05,1.5,0.9,4.34,0.17,2.96
"05000US06017","El Dorado County, California",5,"Number","Women","0","Total, all occupations",29355,3780,22775,400,75,1350,115,860,12.88,77.58,1.36,0.26,4.6,0.39,2.93
"05000US06019","Fresno County, California",1,"Number","Total","0","Total, all occupations",386620,195020,130590,14325,1485,37795,335,7070,50.44,33.78,3.71,0.38,9.78,0.09,1.83
"05000US06019","Fresno County, California",3,"Number","Men","0","Total, all occupations",211815,110720,69310,6900,775,20265,205,3640,52.27,32.72,3.26,0.37,9.57,0.1,1.72
"05000US06019","Fresno County, California",5,"Number","Women","0","Total, all occupations",174805,84300,61280,7420,710,17535,130,3430,48.23,35.06,4.24,0.41,10.03,0.07,1.96
"05000US06023","Humboldt County, California",1,"Number","Total","0","Total, all occupations",58625,6450,45705,600,1945,1345,180,2410,11,77.96,1.02,3.32,2.29,0.31,4.11
"05000US06023","Humboldt County, California",3,"Number","Men","0","Total, all occupations",30200,3715,23615,345,675,645,115,1095,12.3,78.2,1.14,2.24,2.14,0.38,3.63
"05000US06023","Humboldt County, California",5,"Number","Women","0","Total, all occupations",28425,2735,22090,250,1270,700,65,1315,9.62,77.71,0.88,4.47,2.46,0.23,4.63
"05000US06025","Imperial County, California",1,"Number","Total","0","Total, all occupations",57200,46720,7635,895,255,1055,110,530,81.68,13.35,1.56,0.45,1.84,0.19,0.93
"05000US06025","Imperial County, California",3,"Number","Men","0","Total, all occupations",29735,23320,4550,775,95,555,110,325,78.43,15.3,2.61,0.32,1.87,0.37,1.09
"05000US06025","Imperial County, California",5,"Number","Women","0","Total, all occupations",27470,23400,3085,125,160,500,0,205,85.18,11.23,0.46,0.58,1.82,0,0.75
"05000US06029","Kern County, California",1,"Number","Total","0","Total, all occupations",336690,174235,123295,13455,1585,17685,380,6055,51.75,36.62,4,0.47,5.25,0.11,1.8
"05000US06029","Kern County, California",3,"Number","Men","0","Total, all occupations",193330,103375,69975,6490,760,9585,105,3045,53.47,36.19,3.36,0.39,4.96,0.05,1.58
"05000US06029","Kern County, California",5,"Number","Women","0","Total, all occupations",143355,70860,53320,6960,825,8100,270,3015,49.43,37.19,4.86,0.58,5.65,0.19,2.1
"05000US06031","Kings County, California",1,"Number","Total","0","Total, all occupations",52095,26220,18970,2590,200,2865,75,1175,50.33,36.41,4.97,0.38,5.5,0.14,2.26
"05000US06031","Kings County, California",3,"Number","Men","0","Total, all occupations",29835,15110,11075,1715,50,1335,40,505,50.65,37.12,5.75,0.17,4.47,0.13,1.69
"05000US06031","Kings County, California",5,"Number","Women","0","Total, all occupations",22260,11110,7895,875,145,1530,35,670,49.91,35.47,3.93,0.65,6.87,0.16,3.01
"05000US06033","Lake County, California",1,"Number","Total","0","Total, all occupations",18390,3440,13455,215,575,310,4,390,18.71,73.16,1.17,3.13,1.69,0.02,2.12
"05000US06033","Lake County, California",3,"Number","Men","0","Total, all occupations",9305,1895,6630,85,320,180,0,190,20.37,71.25,0.91,3.44,1.93,0,2.04
"05000US06033","Lake County, California",5,"Number","Women","0","Total, all occupations",9080,1550,6825,130,255,130,4,195,17.07,75.17,1.43,2.81,1.43,0.04,2.15
"05000US06037","Los Angeles County, California",1,"Number","Total","0","Total, all occupations",4876045,2219655,1444885,343660,8380,743755,10835,104870,45.52,29.63,7.05,0.17,15.25,0.22,2.15
"05000US06037","Los Angeles County, California",3,"Number","Men","0","Total, all occupations",2670000,1264205,810305,161190,4320,371715,5300,52965,47.35,30.35,6.04,0.16,13.92,0.2,1.98
"05000US06037","Los Angeles County, California",5,"Number","Women","0","Total, all occupations",2206045,955450,634585,182470,4060,372040,5535,51905,43.31,28.77,8.27,0.18,16.86,0.25,2.35
"05000US06039","Madera County, California",1,"Number","Total","0","Total, all occupations",49350,26850,17595,1135,360,2395,80,940,54.41,35.65,2.3,0.73,4.85,0.16,1.9
"05000US06039","Madera County, California",3,"Number","Men","0","Total, all occupations",26075,15485,8570,415,160,1050,0,390,59.39,32.87,1.59,0.61,4.03,0,1.5
"05000US06039","Madera County, California",5,"Number","Women","0","Total, all occupations",23275,11365,9025,715,200,1345,80,550,48.83,38.78,3.07,0.86,5.78,0.34,2.36
"05000US06041","Marin County, California",1,"Number","Total","0","Total, all occupations",127130,26125,80350,4075,205,11615,325,4435,20.55,63.2,3.21,0.16,9.14,0.26,3.49
"05000US06041","Marin County, California",3,"Number","Men","0","Total, all occupations",64910,14935,40135,2060,65,5670,125,1920,23.01,61.83,3.17,0.1,8.74,0.19,2.96
"05000US06041","Marin County, California",5,"Number","Women","0","Total, all occupations",62225,11190,40215,2015,140,5950,200,2515,17.98,64.63,3.24,0.22,9.56,0.32,4.04
"05000US06045","Mendocino County, California",1,"Number","Total","0","Total, all occupations",36655,8290,25250,255,985,960,120,795,22.62,68.89,0.7,2.69,2.62,0.33,2.17
"05000US06045","Mendocino County, California",3,"Number","Men","0","Total, all occupations",19645,5075,12950,165,390,440,85,540,25.83,65.92,0.84,1.99,2.24,0.43,2.75
"05000US06045","Mendocino County, California",5,"Number","Women","0","Total, all occupations",17010,3210,12300,90,595,520,40,255,18.87,72.31,0.53,3.5,3.06,0.24,1.5
"05000US06047","Merced County, California",1,"Number","Total","0","Total, all occupations",82980,45410,28715,1640,230,5705,175,1105,54.72,34.6,1.98,0.28,6.88,0.21,1.33
"05000US06047","Merced County, California",3,"Number","Men","0","Total, all occupations",45955,25545,15705,715,100,3250,75,570,55.59,34.17,1.56,0.22,7.07,0.16,1.24
"05000US06047","Merced County, California",5,"Number","Women","0","Total, all occupations",37025,19865,13010,925,130,2460,105,535,53.65,35.14,2.5,0.35,6.64,0.28,1.44
"05000US06053","Monterey County, California",1,"Number","Total","0","Total, all occupations",178880,99335,59040,3600,330,11150,1020,4405,55.53,33.01,2.01,0.18,6.23,0.57,2.46
"05000US06053","Monterey County, California",3,"Number","Men","0","Total, all occupations",99400,58140,31325,2035,185,5315,440,1965,58.49,31.51,2.05,0.19,5.35,0.44,1.98
"05000US06053","Monterey County, California",5,"Number","Women","0","Total, all occupations",79475,41195,27715,1565,145,5835,580,2445,51.83,34.87,1.97,0.18,7.34,0.73,3.08
"05000US06055","Napa County, California",1,"Number","Total","0","Total, all occupations",77780,27725,39435,2330,170,5855,125,2145,35.65,50.7,3,0.22,7.53,0.16,2.76
"05000US06055","Napa County, California",3,"Number","Men","0","Total, all occupations",41645,16135,20035,1205,130,2900,55,1180,38.74,48.11,2.89,0.31,6.96,0.13,2.83
"05000US06055","Napa County, California",5,"Number","Women","0","Total, all occupations",36135,11590,19400,1125,40,2950,70,965,32.07,53.69,3.11,0.11,8.16,0.19,2.67
"05000US06057","Nevada County, California",1,"Number","Total","0","Total, all occupations",39080,4560,32185,420,240,535,50,1090,11.67,82.36,1.07,0.61,1.37,0.13,2.79
"05000US06057","Nevada County, California",3,"Number","Men","0","Total, all occupations",20905,2830,16935,370,75,255,30,420,13.54,81.01,1.77,0.36,1.22,0.14,2.01
"05000US06057","Nevada County, California",5,"Number","Women","0","Total, all occupations",18175,1730,15250,50,170,280,25,670,9.52,83.91,0.28,0.94,1.54,0.14,3.69
"05000US06059","Orange County, California",1,"Number","Total","0","Total, all occupations",1642495,602840,666460,36270,3185,290555,5025,38170,36.7,40.58,2.21,0.19,17.69,0.31,2.32
"05000US06059","Orange County, California",3,"Number","Men","0","Total, all occupations",899220,345440,361155,19050,1540,149325,2660,20050,38.42,40.16,2.12,0.17,16.61,0.3,2.23
"05000US06059","Orange County, California",5,"Number","Women","0","Total, all occupations",743275,257400,305300,17220,1640,141230,2365,18120,34.63,41.07,2.32,0.22,19,0.32,2.44
"05000US06061","Placer County, California",1,"Number","Total","0","Total, all occupations",173500,28500,120010,4010,605,13990,585,5805,16.43,69.17,2.31,0.35,8.06,0.34,3.35
"05000US06061","Placer County, California",3,"Number","Men","0","Total, all occupations",89340,16385,60795,2210,365,6375,310,2895,18.34,68.05,2.47,0.41,7.14,0.35,3.24
"05000US06061","Placer County, California",5,"Number","Women","0","Total, all occupations",84160,12115,59210,1800,245,7615,275,2905,14.4,70.35,2.14,0.29,9.05,0.33,3.45
"05000US06065","Riverside County, California",1,"Number","Total","0","Total, all occupations",811965,406385,289505,44015,2305,50340,1775,17640,50.05,35.65,5.42,0.28,6.2,0.22,2.17
"05000US06065","Riverside County, California",3,"Number","Men","0","Total, all occupations",434980,228385,150200,21005,1345,24780,960,8305,52.5,34.53,4.83,0.31,5.7,0.22,1.91
"05000US06065","Riverside County, California",5,"Number","Women","0","Total, all occupations",376990,178000,139305,23010,960,25560,815,9335,47.22,36.95,6.1,0.25,6.78,0.22,2.48
"05000US06067","Sacramento County, California",1,"Number","Total","0","Total, all occupations",666900,139975,341975,50860,2245,98085,7065,26695,20.99,51.28,7.63,0.34,14.71,1.06,4
"05000US06067","Sacramento County, California",3,"Number","Men","0","Total, all occupations",343010,74680,178885,24260,1105,48160,3305,12610,21.77,52.15,7.07,0.32,14.04,0.96,3.68
"05000US06067","Sacramento County, California",5,"Number","Women","0","Total, all occupations",323895,65295,163095,26595,1135,49925,3765,14085,20.16,50.35,8.21,0.35,15.41,1.16,4.35
"05000US06069","San Benito County, California",1,"Number","Total","0","Total, all occupations",17230,10355,5710,145,40,785,20,170,60.1,33.14,0.84,0.23,4.56,0.12,0.99
"05000US06069","San Benito County, California",3,"Number","Men","0","Total, all occupations",9010,5525,2885,100,0,355,10,135,61.32,32.02,1.11,0,3.94,0.11,1.5
"05000US06069","San Benito County, California",5,"Number","Women","0","Total, all occupations",8215,4830,2825,45,40,430,4,35,58.79,34.39,0.55,0.49,5.23,0.05,0.43
"05000US06071","San Bernardino County, California",1,"Number","Total","0","Total, all occupations",799775,411230,249710,55685,2470,61420,2405,16860,51.42,31.22,6.96,0.31,7.68,0.3,2.11
"05000US06071","San Bernardino County, California",3,"Number","Men","0","Total, all occupations",429890,228050,133615,25690,1160,31845,1110,8420,53.05,31.08,5.98,0.27,7.41,0.26,1.96
"05000US06071","San Bernardino County, California",5,"Number","Women","0","Total, all occupations",369885,183175,116090,29995,1310,29575,1295,8440,49.52,31.39,8.11,0.35,8,0.35,2.28
"05000US06073","San Diego County, California",1,"Number","Total","0","Total, all occupations",1559120,499735,742505,67705,4640,192125,7085,45325,32.05,47.62,4.34,0.3,12.32,0.45,2.91
"05000US06073","San Diego County, California",3,"Number","Men","0","Total, all occupations",849915,277095,408055,38465,2910,95880,3800,23705,32.6,48.01,4.53,0.34,11.28,0.45,2.79
"05000US06073","San Diego County, California",5,"Number","Women","0","Total, all occupations",709210,222640,334450,29240,1730,96245,3285,21620,31.39,47.16,4.12,0.24,13.57,0.46,3.05
"05000US06075","San Francisco County, California",1,"Number","Total","0","Total, all occupations",736495,128995,325220,38015,950,211635,2990,28685,17.51,44.16,5.16,0.13,28.74,0.41,3.89
"05000US06075","San Francisco County, California",3,"Number","Men","0","Total, all occupations",407040,77605,189365,19905,565,103050,1425,15125,19.07,46.52,4.89,0.14,25.32,0.35,3.72
"05000US06075","San Francisco County, California",5,"Number","Women","0","Total, all occupations",329455,51390,135860,18110,385,108585,1565,13560,15.6,41.24,5.5,0.12,32.96,0.48,4.12
"05000US06077","San Joaquin County, California",1,"Number","Total","0","Total, all occupations",259805,104105,96880,13985,605,35505,1440,7285,40.07,37.29,5.38,0.23,13.67,0.55,2.8
"05000US06077","San Joaquin County, California",3,"Number","Men","0","Total, all occupations",142020,59600,52525,6700,355,18260,765,3820,41.97,36.98,4.72,0.25,12.86,0.54,2.69
"05000US06077","San Joaquin County, California",5,"Number","Women","0","Total, all occupations",117785,44505,44360,7285,250,17245,680,3460,37.78,37.66,6.18,0.21,14.64,0.58,2.94
"05000US06079","San Luis Obispo County, California",1,"Number","Total","0","Total, all occupations",125305,31980,83585,1635,520,4735,105,2750,25.52,66.71,1.3,0.41,3.78,0.08,2.19
"05000US06079","San Luis Obispo County, California",3,"Number","Men","0","Total, all occupations",67385,17965,44215,1090,280,2285,105,1450,26.66,65.62,1.62,0.42,3.39,0.16,2.15
"05000US06079","San Luis Obispo County, California",5,"Number","Women","0","Total, all occupations",57925,14015,39370,550,240,2450,0,1300,24.2,67.97,0.95,0.41,4.23,0,2.24
"05000US06081","San Mateo County, California",1,"Number","Total","0","Total, all occupations",407710,92405,160050,11870,590,124190,4375,14235,22.66,39.26,2.91,0.14,30.46,1.07,3.49
"05000US06081","San Mateo County, California",3,"Number","Men","0","Total, all occupations",227080,53795,91580,6845,270,65060,2215,7310,23.69,40.33,3.01,0.12,28.65,0.98,3.22
"05000US06081","San Mateo County, California",5,"Number","Women","0","Total, all occupations",180635,38610,68465,5020,320,59130,2160,6925,21.37,37.9,2.78,0.18,32.73,1.2,3.83
"05000US06083","Santa Barbara County, California",1,"Number","Total","0","Total, all occupations",218105,94425,103050,3640,505,11020,330,5135,43.29,47.25,1.67,0.23,5.05,0.15,2.35
"05000US06083","Santa Barbara County, California",3,"Number","Men","0","Total, all occupations",119495,54295,54440,2075,310,5495,75,2805,45.44,45.56,1.74,0.26,4.6,0.06,2.35
"05000US06083","Santa Barbara County, California",5,"Number","Women","0","Total, all occupations",98610,40135,48610,1565,190,5525,255,2330,40.7,49.3,1.59,0.19,5.6,0.26,2.36
"05000US06085","Santa Clara County, California",1,"Number","Total","0","Total, all occupations",1091590,261910,391270,28570,1950,371245,4675,31970,23.99,35.84,2.62,0.18,34.01,0.43,2.93
"05000US06085","Santa Clara County, California",3,"Number","Men","0","Total, all occupations",627930,149275,230355,15455,1115,212180,2325,17220,23.77,36.68,2.46,0.18,33.79,0.37,2.74
"05000US06085","Santa Clara County, California",5,"Number","Women","0","Total, all occupations",463665,112635,160915,13115,835,159065,2345,14750,24.29,34.71,2.83,0.18,34.31,0.51,3.18
"05000US06087","Santa Cruz County, California",1,"Number","Total","0","Total, all occupations",119635,42715,65405,1540,190,6335,90,3365,35.7,54.67,1.29,0.16,5.3,0.08,2.81
"05000US06087","Santa Cruz County, California",3,"Number","Men","0","Total, all occupations",61665,23070,32940,885,90,3100,55,1520,37.41,53.42,1.44,0.15,5.03,0.09,2.46
"05000US06087","Santa Cruz County, California",5,"Number","Women","0","Total, all occupations",57970,19640,32460,655,100,3230,30,1845,33.88,55.99,1.13,0.17,5.57,0.05,3.18
"05000US06089","Shasta County, California",1,"Number","Total","0","Total, all occupations",71285,6830,57765,775,1360,2275,145,2135,9.58,81.03,1.09,1.91,3.19,0.2,3
"05000US06089","Shasta County, California",3,"Number","Men","0","Total, all occupations",35985,3410,29450,380,700,1060,25,955,9.48,81.84,1.06,1.95,2.95,0.07,2.65
"05000US06089","Shasta County, California",5,"Number","Women","0","Total, all occupations",35300,3425,28315,395,660,1215,120,1175,9.7,80.21,1.12,1.87,3.44,0.34,3.33
"05000US06095","Solano County, California",1,"Number","Total","0","Total, all occupations",144740,36815,62825,14245,340,22085,1275,7150,25.44,43.41,9.84,0.23,15.26,0.88,4.94
"05000US06095","Solano County, California",3,"Number","Men","0","Total, all occupations",75110,20075,33510,7090,150,10130,690,3460,26.73,44.61,9.44,0.2,13.49,0.92,4.61
"05000US06095","Solano County, California",5,"Number","Women","0","Total, all occupations",69630,16740,29315,7160,185,11955,585,3690,24.04,42.1,10.28,0.27,17.17,0.84,5.3
"05000US06097","Sonoma County, California",1,"Number","Total","0","Total, all occupations",230865,60370,146275,3585,885,11665,835,7250,26.15,63.36,1.55,0.38,5.05,0.36,3.14
"05000US06097","Sonoma County, California",3,"Number","Men","0","Total, all occupations",118395,35025,72140,1985,320,5215,500,3210,29.58,60.93,1.68,0.27,4.4,0.42,2.71
"05000US06097","Sonoma County, California",5,"Number","Women","0","Total, all occupations",112475,25350,74140,1600,565,6450,335,4040,22.54,65.92,1.42,0.5,5.73,0.3,3.59
"05000US06099","Stanislaus County, California",1,"Number","Total","0","Total, all occupations",192990,78910,90040,4895,740,12685,1375,4350,40.89,46.66,2.54,0.38,6.57,0.71,2.25
"05000US06099","Stanislaus County, California",3,"Number","Men","0","Total, all occupations",101230,43130,46230,2385,360,6050,610,2460,42.61,45.67,2.36,0.36,5.98,0.6,2.43
"05000US06099","Stanislaus County, California",5,"Number","Women","0","Total, all occupations",91760,35775,43810,2505,380,6635,765,1885,38.99,47.74,2.73,0.41,7.23,0.83,2.05
