"STATEFIP","STATE_NAME","OCC","OCCUPATION","OCCUPATION_BROAD","GENDER","TOTAL_POP","HISP-LAT","WHITE","AI-AN","ASIAN-PI","BLACK","TWO-OR-MORE","OTHER","PCT_HISP-LAT","PCT_WHITE","PCT_AI-AN","PCT_ASIAN-PI","PCT_BLACK","PCT_TWO-OR-MORE","PCT_OTHER"
"09","Connecticut","0000","Total-Pop","Total-Pop","MALE",1745171,285939,1165850,2979,77143,170340,37048,5872,16.38,66.8,0.17,4.42,9.76,2.12,0.34
"09","Connecticut","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",999,77,740,18,5,127,32,NA,7.71,74.07,1.8,0.5,12.71,3.2,NA
"09","Connecticut","2003","Marriage and family therapists","Mental health counselors","ALL",1031,106,676,NA,37,204,NA,8,10.28,65.57,NA,3.59,19.79,NA,0.78
"09","Connecticut","2004","Mental health counselors","Mental health counselors","ALL",1623,65,1097,NA,32,399,30,NA,4,67.59,NA,1.97,24.58,1.85,NA
"09","Connecticut","2005","Rehabilitation counselors","Mental health counselors","ALL",607,51,366,NA,13,166,11,NA,8.4,60.3,NA,2.14,27.35,1.81,NA
"09","Connecticut","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",623,90,438,NA,28,38,29,NA,14.45,70.3,NA,4.49,6.1,4.65,NA
"09","Connecticut","2004","Mental health counselors","Mental health counselors","MALE",582,27,365,NA,18,172,NA,NA,4.64,62.71,NA,3.09,29.55,NA,NA
"09","Connecticut","2005","Rehabilitation counselors","Mental health counselors","MALE",267,NA,141,NA,NA,115,11,NA,NA,52.81,NA,NA,43.07,4.12,NA
"09","Connecticut","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",667,68,499,NA,5,95,NA,NA,10.19,74.81,NA,0.75,14.24,NA,NA
"09","Connecticut","2003","Marriage and family therapists","Mental health counselors","FEMALE",806,73,585,NA,37,103,NA,8,9.06,72.58,NA,4.59,12.78,NA,0.99
"09","Connecticut","0000","Total-Pop","Total-Pop","ALL",3575074,574018,2391798,5591,159203,356806,75476,12182,16.06,66.9,0.16,4.45,9.98,2.11,0.34
"09","Connecticut","1825","Other psychologists","Psychologists","ALL",2788,93,2530,NA,36,116,NA,13,3.34,90.75,NA,1.29,4.16,NA,0.47
"09","Connecticut","1821","Clinical and counseling psychologists","Psychologists","ALL",617,NA,590,NA,27,NA,NA,NA,NA,95.62,NA,4.38,NA,NA,NA
"09","Connecticut","1822","School psychologists","Psychologists","ALL",1221,33,1169,NA,6,13,NA,NA,2.7,95.74,NA,0.49,1.06,NA,NA
"09","Connecticut","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",110,NA,70,NA,28,12,NA,NA,NA,63.64,NA,25.45,10.91,NA,NA
"09","Connecticut","2003","Marriage and family therapists","Mental health counselors","MALE",225,33,91,NA,NA,101,NA,NA,14.67,40.44,NA,NA,44.89,NA,NA
"10","Delaware","2003","Marriage and family therapists","Mental health counselors","FEMALE",170,NA,136,NA,NA,34,NA,NA,NA,80,NA,NA,20,NA,NA
"10","Delaware","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",275,NA,230,NA,10,35,NA,NA,NA,83.64,NA,3.64,12.73,NA,NA
"10","Delaware","2004","Mental health counselors","Mental health counselors","FEMALE",336,NA,246,NA,NA,90,NA,NA,NA,73.21,NA,NA,26.79,NA,NA
"10","Delaware","1821","Clinical and counseling psychologists","Psychologists","ALL",58,NA,58,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"10","Delaware","1822","School psychologists","Psychologists","ALL",340,3,325,NA,NA,12,NA,NA,0.88,95.59,NA,NA,3.53,NA,NA
"10","Delaware","2005","Rehabilitation counselors","Mental health counselors","FEMALE",135,NA,63,NA,NA,72,NA,NA,NA,46.67,NA,NA,53.33,NA,NA
"10","Delaware","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",548,15,316,NA,10,207,NA,NA,2.74,57.66,NA,1.82,37.77,NA,NA
"10","Delaware","2003","Marriage and family therapists","Mental health counselors","ALL",198,NA,140,NA,NA,58,NA,NA,NA,70.71,NA,NA,29.29,NA,NA
"10","Delaware","2004","Mental health counselors","Mental health counselors","ALL",507,NA,299,NA,43,165,NA,NA,NA,58.97,NA,8.48,32.54,NA,NA
"10","Delaware","2005","Rehabilitation counselors","Mental health counselors","ALL",211,NA,63,NA,NA,148,NA,NA,NA,29.86,NA,NA,70.14,NA,NA
"10","Delaware","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",160,NA,160,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"10","Delaware","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",160,NA,160,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"10","Delaware","1822","School psychologists","Psychologists","MALE",88,NA,88,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"10","Delaware","0000","Total-Pop","Total-Pop","FEMALE",494044,43216,307500,1517,19374,110078,11036,1323,8.75,62.24,0.31,3.92,22.28,2.23,0.27
"10","Delaware","0000","Total-Pop","Total-Pop","MALE",463204,45255,288467,1413,18087,96501,12494,987,9.77,62.28,0.31,3.9,20.83,2.7,0.21
"10","Delaware","1821","Clinical and counseling psychologists","Psychologists","FEMALE",58,NA,58,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"10","Delaware","1822","School psychologists","Psychologists","FEMALE",252,3,237,NA,NA,12,NA,NA,1.19,94.05,NA,NA,4.76,NA,NA
"10","Delaware","1825","Other psychologists","Psychologists","MALE",86,12,74,NA,NA,NA,NA,NA,13.95,86.05,NA,NA,NA,NA,NA
"10","Delaware","1825","Other psychologists","Psychologists","ALL",564,19,432,NA,10,103,NA,NA,3.37,76.6,NA,1.77,18.26,NA,NA
"10","Delaware","2005","Rehabilitation counselors","Mental health counselors","MALE",76,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,100,NA,NA
"10","Delaware","1825","Other psychologists","Psychologists","FEMALE",478,7,358,NA,10,103,NA,NA,1.46,74.9,NA,2.09,21.55,NA,NA
"10","Delaware","0000","Total-Pop","Total-Pop","ALL",957248,88471,595967,2930,37461,206579,23530,2310,9.24,62.26,0.31,3.91,21.58,2.46,0.24
"10","Delaware","2004","Mental health counselors","Mental health counselors","MALE",171,NA,53,NA,43,75,NA,NA,NA,30.99,NA,25.15,43.86,NA,NA
"10","Delaware","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",273,15,86,NA,NA,172,NA,NA,5.49,31.5,NA,NA,63,NA,NA
"10","Delaware","2003","Marriage and family therapists","Mental health counselors","MALE",28,NA,4,NA,NA,24,NA,NA,NA,14.29,NA,NA,85.71,NA,NA
"11","District of Columbia","1822","School psychologists","Psychologists","ALL",183,NA,183,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"11","District of Columbia","1821","Clinical and counseling psychologists","Psychologists","FEMALE",71,NA,71,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"11","District of Columbia","1821","Clinical and counseling psychologists","Psychologists","ALL",87,NA,71,NA,NA,16,NA,NA,NA,81.61,NA,NA,18.39,NA,NA
"11","District of Columbia","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",118,15,103,NA,NA,NA,NA,NA,12.71,87.29,NA,NA,NA,NA,NA
"11","District of Columbia","1822","School psychologists","Psychologists","FEMALE",183,NA,183,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA
"11","District of Columbia","1825","Other psychologists","Psychologists","ALL",682,22,510,NA,NA,85,65,NA,3.23,74.78,NA,NA,12.46,9.53,NA
"11","District of Columbia","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",424,51,220,NA,77,76,NA,NA,12.03,51.89,NA,18.16,17.92,NA,NA
"11","District of Columbia","2003","Marriage and family therapists","Mental health counselors","MALE",10,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,100,NA,NA
"11","District of Columbia","1821","Clinical and counseling psychologists","Psychologists","MALE",16,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,100,NA,NA
"11","District of Columbia","1825","Other psychologists","Psychologists","MALE",166,NA,142,NA,NA,NA,24,NA,NA,85.54,NA,NA,NA,14.46,NA
"11","District of Columbia","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",82,21,19,NA,NA,42,NA,NA,25.61,23.17,NA,NA,51.22,NA,NA
"11","District of Columbia","0000","Total-Pop","Total-Pop","ALL",692683,76171,253480,1437,27244,314533,17054,2764,11,36.59,0.21,3.93,45.41,2.46,0.4
"11","District of Columbia","2003","Marriage and family therapists","Mental health counselors","FEMALE",100,NA,90,NA,NA,10,NA,NA,NA,90,NA,NA,10,NA,NA
"11","District of Columbia","2003","Marriage and family therapists","Mental health counselors","ALL",110,NA,90,NA,NA,20,NA,NA,NA,81.82,NA,NA,18.18,NA,NA
"11","District of Columbia","1825","Other psychologists","Psychologists","FEMALE",516,22,368,NA,NA,85,41,NA,4.26,71.32,NA,NA,16.47,7.95,NA
"11","District of Columbia","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",342,30,201,NA,77,34,NA,NA,8.77,58.77,NA,22.51,9.94,NA,NA
"11","District of Columbia","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",118,15,103,NA,NA,NA,NA,NA,12.71,87.29,NA,NA,NA,NA,NA
"11","District of Columbia","2004","Mental health counselors","Mental health counselors","MALE",137,NA,26,NA,NA,111,NA,NA,NA,18.98,NA,NA,81.02,NA,NA
"11","District of Columbia","2004","Mental health counselors","Mental health counselors","ALL",398,7,126,NA,NA,265,NA,NA,1.76,31.66,NA,NA,66.58,NA,NA
"11","District of Columbia","2005","Rehabilitation counselors","Mental health counselors","ALL",81,NA,37,NA,NA,44,NA,NA,NA,45.68,NA,NA,54.32,NA,NA
"11","District of Columbia","0000","Total-Pop","Total-Pop","FEMALE",363870,37238,127035,729,15979,172346,9057,1486,10.23,34.91,0.2,4.39,47.36,2.49,0.41
"11","District of Columbia","0000","Total-Pop","Total-Pop","MALE",328813,38933,126445,708,11265,142187,7997,1278,11.84,38.45,0.22,3.43,43.24,2.43,0.39
"11","District of Columbia","2004","Mental health counselors","Mental health counselors","FEMALE",261,7,100,NA,NA,154,NA,NA,2.68,38.31,NA,NA,59,NA,NA
"11","District of Columbia","2005","Rehabilitation counselors","Mental health counselors","FEMALE",81,NA,37,NA,NA,44,NA,NA,NA,45.68,NA,NA,54.32,NA,NA
"12","Florida","2004","Mental health counselors","Mental health counselors","ALL",6501,1384,3827,28,109,955,198,NA,21.29,58.87,0.43,1.68,14.69,3.05,NA
"12","Florida","2005","Rehabilitation counselors","Mental health counselors","ALL",2167,701,1002,NA,92,203,159,10,32.35,46.24,NA,4.25,9.37,7.34,0.46
"12","Florida","1821","Clinical and counseling psychologists","Psychologists","FEMALE",783,234,442,NA,17,79,11,NA,29.89,56.45,NA,2.17,10.09,1.4,NA
"12","Florida","1822","School psychologists","Psychologists","FEMALE",2029,368,1448,NA,21,192,NA,NA,18.14,71.37,NA,1.03,9.46,NA,NA
"12","Florida","1825","Other psychologists","Psychologists","FEMALE",5049,1055,3600,NA,110,185,99,NA,20.9,71.3,NA,2.18,3.66,1.96,NA
"12","Florida","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",4587,832,2537,NA,147,985,67,19,18.14,55.31,NA,3.2,21.47,1.46,0.41
"12","Florida","2003","Marriage and family therapists","Mental health counselors","FEMALE",1949,659,1057,NA,10,197,26,NA,33.81,54.23,NA,0.51,10.11,1.33,NA
"12","Florida","2004","Mental health counselors","Mental health counselors","FEMALE",4860,1168,2961,12,49,566,104,NA,24.03,60.93,0.25,1.01,11.65,2.14,NA
"12","Florida","2005","Rehabilitation counselors","Mental health counselors","FEMALE",1465,342,730,NA,73,172,148,NA,23.34,49.83,NA,4.98,11.74,10.1,NA
"12","Florida","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",868,211,484,NA,14,143,16,NA,24.31,55.76,NA,1.61,16.47,1.84,NA
"12","Florida","2004","Mental health counselors","Mental health counselors","MALE",1641,216,866,16,60,389,94,NA,13.16,52.77,0.98,3.66,23.71,5.73,NA
"12","Florida","2005","Rehabilitation counselors","Mental health counselors","MALE",702,359,272,NA,19,31,11,10,51.14,38.75,NA,2.71,4.42,1.57,1.42
"12","Florida","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",498,168,262,NA,11,57,NA,NA,33.73,52.61,NA,2.21,11.45,NA,NA
"12","Florida","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",6256,1194,3248,NA,174,1541,80,19,19.09,51.92,NA,2.78,24.63,1.28,0.3
"12","Florida","2003","Marriage and family therapists","Mental health counselors","ALL",2447,743,1344,NA,10,324,26,NA,30.36,54.92,NA,0.41,13.24,1.06,NA
"12","Florida","0000","Total-Pop","Total-Pop","ALL",20901636,5347088,11266579,40599,568482,3204119,402605,72164,25.58,53.9,0.19,2.72,15.33,1.93,0.35
"12","Florida","1821","Clinical and counseling psychologists","Psychologists","MALE",485,56,342,NA,23,47,17,NA,11.55,70.52,NA,4.74,9.69,3.51,NA
"12","Florida","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",1366,379,746,NA,25,200,16,NA,27.75,54.61,NA,1.83,14.64,1.17,NA
"12","Florida","1825","Other psychologists","Psychologists","MALE",2353,525,1769,NA,20,39,NA,NA,22.31,75.18,NA,0.85,1.66,NA,NA
"12","Florida","0000","Total-Pop","Total-Pop","FEMALE",10683689,2705454,5741514,20287,309321,1666378,202506,38229,25.32,53.74,0.19,2.9,15.6,1.9,0.36
"12","Florida","0000","Total-Pop","Total-Pop","MALE",10217947,2641634,5525065,20312,259161,1537741,200099,33935,25.85,54.07,0.2,2.54,15.05,1.96,0.33
"12","Florida","1822","School psychologists","Psychologists","MALE",496,75,377,NA,NA,44,NA,NA,15.12,76.01,NA,NA,8.87,NA,NA
"12","Florida","1822","School psychologists","Psychologists","ALL",2525,443,1825,NA,21,236,NA,NA,17.54,72.28,NA,0.83,9.35,NA,NA
"12","Florida","1825","Other psychologists","Psychologists","ALL",7402,1580,5369,NA,130,224,99,NA,21.35,72.53,NA,1.76,3.03,1.34,NA
"12","Florida","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",1669,362,711,NA,27,556,13,NA,21.69,42.6,NA,1.62,33.31,0.78,NA
"12","Florida","1821","Clinical and counseling psychologists","Psychologists","ALL",1268,290,784,NA,40,126,28,NA,22.87,61.83,NA,3.15,9.94,2.21,NA
"12","Florida","2003","Marriage and family therapists","Mental health counselors","MALE",498,84,287,NA,NA,127,NA,NA,16.87,57.63,NA,NA,25.5,NA,NA
"13","Georgia","2004","Mental health counselors","Mental health counselors","FEMALE",1978,100,813,NA,NA,945,120,NA,5.06,41.1,NA,NA,47.78,6.07,NA
"13","Georgia","2005","Rehabilitation counselors","Mental health counselors","FEMALE",751,NA,390,NA,9,352,NA,NA,NA,51.93,NA,1.2,46.87,NA,NA
"13","Georgia","0000","Total-Pop","Total-Pop","ALL",10403847,992167,5485985,19379,414041,3241085,219413,31777,9.54,52.73,0.19,3.98,31.15,2.11,0.31
"13","Georgia","1825","Other psychologists","Psychologists","FEMALE",2561,196,1640,NA,NA,597,128,NA,7.65,64.04,NA,NA,23.31,5,NA
"13","Georgia","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",1526,56,657,NA,64,705,31,13,3.67,43.05,NA,4.19,46.2,2.03,0.85
"13","Georgia","1821","Clinical and counseling psychologists","Psychologists","FEMALE",492,75,400,NA,NA,17,NA,NA,15.24,81.3,NA,NA,3.46,NA,NA
"13","Georgia","1822","School psychologists","Psychologists","FEMALE",706,8,603,NA,NA,81,14,NA,1.13,85.41,NA,NA,11.47,1.98,NA
"13","Georgia","1821","Clinical and counseling psychologists","Psychologists","MALE",87,13,55,NA,NA,19,NA,NA,14.94,63.22,NA,NA,21.84,NA,NA
"13","Georgia","1822","School psychologists","Psychologists","MALE",239,NA,216,NA,NA,23,NA,NA,NA,90.38,NA,NA,9.62,NA,NA
"13","Georgia","2003","Marriage and family therapists","Mental health counselors","FEMALE",801,35,336,30,38,328,34,NA,4.37,41.95,3.75,4.74,40.95,4.24,NA
"13","Georgia","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",479,NA,261,NA,NA,218,NA,NA,NA,54.49,NA,NA,45.51,NA,NA
"13","Georgia","0000","Total-Pop","Total-Pop","FEMALE",5341149,472596,2787773,9864,214905,1728645,111823,15543,8.85,52.19,0.18,4.02,32.36,2.09,0.29
"13","Georgia","0000","Total-Pop","Total-Pop","MALE",5062698,519571,2698212,9515,199136,1512440,107590,16234,10.26,53.3,0.19,3.93,29.87,2.13,0.32
"13","Georgia","2004","Mental health counselors","Mental health counselors","MALE",385,11,253,NA,19,102,NA,NA,2.86,65.71,NA,4.94,26.49,NA,NA
"13","Georgia","2005","Rehabilitation counselors","Mental health counselors","MALE",104,NA,69,NA,14,21,NA,NA,NA,66.35,NA,13.46,20.19,NA,NA
"13","Georgia","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",112,NA,56,NA,NA,25,31,NA,NA,50,NA,NA,22.32,27.68,NA
"13","Georgia","1822","School psychologists","Psychologists","ALL",945,8,819,NA,NA,104,14,NA,0.85,86.67,NA,NA,11.01,1.48,NA
"13","Georgia","1825","Other psychologists","Psychologists","ALL",3655,205,2548,NA,43,731,128,NA,5.61,69.71,NA,1.18,20,3.5,NA
"13","Georgia","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","ALL",2266,160,1065,NA,82,915,31,13,7.06,47,NA,3.62,40.38,1.37,0.57
"13","Georgia","1821","Clinical and counseling psychologists","Psychologists","ALL",579,88,455,NA,NA,36,NA,NA,15.2,78.58,NA,NA,6.22,NA,NA
"13","Georgia","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",740,104,408,NA,18,210,NA,NA,14.05,55.14,NA,2.43,28.38,NA,NA
"13","Georgia","2003","Marriage and family therapists","Mental health counselors","MALE",189,28,140,NA,NA,21,NA,NA,14.81,74.07,NA,NA,11.11,NA,NA
"13","Georgia","2005","Rehabilitation counselors","Mental health counselors","ALL",855,NA,459,NA,23,373,NA,NA,NA,53.68,NA,2.69,43.63,NA,NA
"13","Georgia","1825","Other psychologists","Psychologists","MALE",1094,9,908,NA,43,134,NA,NA,0.82,83,NA,3.93,12.25,NA,NA
"13","Georgia","2003","Marriage and family therapists","Mental health counselors","ALL",990,63,476,30,38,349,34,NA,6.36,48.08,3.03,3.84,35.25,3.43,NA
"13","Georgia","2004","Mental health counselors","Mental health counselors","ALL",2363,111,1066,NA,19,1047,120,NA,4.7,45.11,NA,0.8,44.31,5.08,NA
"13","Georgia","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","ALL",591,NA,317,NA,NA,243,31,NA,NA,53.64,NA,NA,41.12,5.25,NA
"15","Hawaii","2005","Rehabilitation counselors","Mental health counselors","MALE",36,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,100,NA,NA,NA
"15","Hawaii","2004","Mental health counselors","Mental health counselors","MALE",77,NA,31,NA,NA,NA,46,NA,NA,40.26,NA,NA,NA,59.74,NA
"15","Hawaii","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","MALE",44,15,22,NA,7,NA,NA,NA,34.09,50,NA,15.91,NA,NA,NA
"15","Hawaii","1825","Other psychologists","Psychologists","FEMALE",405,27,192,NA,93,NA,93,NA,6.67,47.41,NA,22.96,NA,22.96,NA
"15","Hawaii","0000","Total-Pop","Total-Pop","ALL",1422094,149235,312780,1959,641259,23870,290778,2213,10.49,21.99,0.14,45.09,1.68,20.45,0.16
"15","Hawaii","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","FEMALE",447,48,75,NA,238,49,37,NA,10.74,16.78,NA,53.24,10.96,8.28,NA
"15","Hawaii","1821","Clinical and counseling psychologists","Psychologists","FEMALE",56,NA,15,NA,41,NA,NA,NA,NA,26.79,NA,73.21,NA,NA,NA
"15","Hawaii","1822","School psychologists","Psychologists","FEMALE",118,NA,72,NA,10,NA,36,NA,NA,61.02,NA,8.47,NA,30.51,NA
"15","Hawaii","2005","Rehabilitation counselors","Mental health counselors","FEMALE",129,4,68,NA,9,NA,48,NA,3.1,52.71,NA,6.98,NA,37.21,NA
"15","Hawaii","2013","Mental health and substance abuse social workers","Mental health and substance abuse social workers","FEMALE",72,5,24,NA,32,NA,11,NA,6.94,33.33,NA,44.44,NA,15.28,NA
"15","Hawaii","2003","Marriage and family therapists","Mental health counselors","FEMALE",255,41,57,NA,122,35,NA,NA,16.08,22.35,NA,47.84,13.73,NA,NA
"15","Hawaii","2004","Mental health counselors","Mental health counselors","FEMALE",300,40,51,NA,129,NA,80,NA,13.33,17,NA,43,NA,26.67,NA
"15","Hawaii","2001","Substance abuse and behavioral disorder counselors","Mental health counselors","MALE",161,NA,96,NA,19,43,3,NA,NA,59.63,NA,11.8,26.71,1.86,NA
